State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Prakasam,2022-01-21,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-22,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-23,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-24,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-25,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-26,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-28,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-29,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-27,2022,01,0.232919195,IMD GRID MODEL
Andhra Pradesh,Prakasam,2022-01-30,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-01,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-02,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-03,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-04,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-05,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-06,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-08,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-07,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-11,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-09,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-10,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-12,2022,01,0.305722198,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-13,2022,01,1.76684143,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-16,2022,01,0.037618231,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-14,2022,01,14.31974264,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-15,2022,01,1.013999354,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-17,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-20,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-18,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-19,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-21,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-22,2022,01,0.008970438,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-23,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-24,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-25,2022,01,1.11781801,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-26,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-28,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-29,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-27,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2022-01-30,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-01,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-02,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-03,2022,01,0.066866754,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-04,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-05,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-06,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-07,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-08,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-11,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-09,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-10,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-12,2022,01,0.027394031,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-13,2022,01,6.473722362,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-16,2022,01,2.372821982,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-14,2022,01,13.26210283,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-15,2022,01,8.385698888,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-17,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-20,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-18,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-19,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-21,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-22,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-23,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-24,2022,01,0.0037062,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-25,2022,01,3.402797506,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-26,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-28,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-29,2022,01,0.40049703,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-27,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vishakhapatnam,2022-01-30,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-01,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-02,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-03,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-04,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-05,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-06,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-08,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-07,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-11,2022,01,0.029008936,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-09,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-10,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-12,2022,01,2.357708733,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-13,2022,01,10.03425352,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-16,2022,01,1.062276457,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-14,2022,01,27.19215744,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-15,2022,01,7.776858411,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-17,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-20,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-18,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-19,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-21,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-22,2022,01,0.174760889,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-23,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-24,2022,01,0.001303918,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-25,2022,01,6.396035433,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-26,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-28,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-29,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-27,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2022-01-30,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-01,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-02,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-03,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-04,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-05,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-06,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-07,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-08,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-11,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-09,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-10,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-12,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-13,2022,01,5.569434535,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-16,2022,01,0.022287623,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-14,2022,01,10.73474735,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-15,2022,01,1.429646053,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-17,2022,01,0.066345877,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-20,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-18,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-19,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-21,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-22,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-23,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-24,2022,01,0.376207477,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-25,2022,01,0.375043029,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-26,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-28,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-29,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-27,2022,01,0,IMD GRID MODEL
Andhra Pradesh,West Godavari,2022-01-30,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-01,2022,01,4.788997909,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-02,2022,01,0.610020052,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-03,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-04,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-05,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-06,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-07,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-09,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-08,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-11,2022,01,0.020056083,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-10,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-12,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-13,2022,01,2.224316703,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-16,2022,01,0.259968086,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-14,2022,01,4.354244501,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-15,2022,01,5.318523321,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-17,2022,01,0.151920302,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-18,2022,01,0.23133363,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-19,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-21,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-22,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-20,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-23,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-24,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-25,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-26,2022,01,0.738672335,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-28,2022,01,0.107910569,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-29,2022,01,0,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-27,2022,01,0.253919195,IMD GRID MODEL
Andhra Pradesh,Y S R Kadapa,2022-01-30,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-01,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-02,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-03,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-04,2022,01,0.037255147,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-05,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-06,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-08,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-09,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-07,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-11,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-10,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-12,2022,01,0.060305965,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-13,2022,01,39.20276312,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-15,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-16,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-14,2022,01,8.012210788,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-17,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-19,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-18,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-21,2022,01,0.07915632,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-22,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-20,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-24,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-23,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-25,2022,01,0.042829996,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-27,2022,01,3.02197108,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-26,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-28,2022,01,7.904571368,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-29,2022,01,3.270904304,IMD GRID MODEL
Arunachal Pradesh,Anjaw,2022-01-30,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-01,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-02,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-03,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-04,2022,01,0.023411813,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-05,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-06,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-08,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-09,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-07,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-10,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-11,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-12,2022,01,0.952591442,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-13,2022,01,26.81757394,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-15,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-16,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-14,2022,01,5.747384251,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-17,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-18,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-19,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-20,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-21,2022,01,1.489022589,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-22,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-25,2022,01,0.777480317,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-23,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-24,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-27,2022,01,1.474988266,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-26,2022,01,0.092830611,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-28,2022,01,7.054342305,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-29,2022,01,1.47350168,IMD GRID MODEL
Arunachal Pradesh,Changlang,2022-01-30,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-01,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-02,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-03,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-04,2022,01,1.245200198,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-05,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-06,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-07,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-08,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-09,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-11,2022,01,0.014819966,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-10,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-12,2022,01,1.6129602,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-13,2022,01,17.87858565,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-14,2022,01,3.280496525,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-15,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-16,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-17,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-19,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-18,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-21,2022,01,0.004728648,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-22,2022,01,0.001152143,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-20,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-24,2022,01,0.0000212,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-23,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-26,2022,01,0.098978222,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-25,2022,01,0.026431824,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-28,2022,01,9.461204278,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-29,2022,01,5.095158658,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-27,2022,01,36.55187587,IMD GRID MODEL
Arunachal Pradesh,Dibang Valley,2022-01-30,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-01,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-02,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-03,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-04,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-05,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-06,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-08,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-09,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-07,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-10,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-11,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-12,2022,01,1.613203461,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-13,2022,01,6.643124455,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-15,2022,01,0.01704738,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-16,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-14,2022,01,0.334186349,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-17,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-18,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-19,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-20,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-21,2022,01,0.156689233,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-22,2022,01,2.84095444,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-23,2022,01,1.244097765,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-24,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-25,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-27,2022,01,2.365524962,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-26,2022,01,3.637992885,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-28,2022,01,1.663830944,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-29,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Kameng,2022-01-30,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-01,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-02,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-03,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-04,2022,01,8.483232005,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-05,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-06,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-08,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-09,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-07,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-11,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-10,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-12,2022,01,1.075609767,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-13,2022,01,25.56447639,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-15,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-14,2022,01,3.15884293,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-16,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-17,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-19,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-18,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-21,2022,01,0.074289045,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-22,2022,01,0.055873689,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-20,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-24,2022,01,0.040421577,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-23,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-25,2022,01,0.166635036,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-27,2022,01,13.59771164,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-26,2022,01,1.590426778,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-28,2022,01,9.60340248,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-29,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,East Siang,2022-01-30,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-01,2022,01,0.10395042,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-02,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-03,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-04,2022,01,0.139754941,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-05,2022,01,0.198322496,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-06,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-08,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-09,2022,01,0,IMD GRID MODEL
Arunachal Pradesh,Kamle,2022-01-07,2022,01,0,IMD GRID MODEL
